tweet_id,date,location,symptoms
1226974036690862080,2020-02-10,"Washington, USA",cough
1226768783315914752,2020-02-10,"Washington, USA",cough
1226679726556626944,2020-02-10,"Washington, USA",fever
1226937047652458496,2020-02-10,"West_Virginia, USA",cough
1227040038011141888,2020-02-11,"Alabama, USA",fever
1227122888685191168,2020-02-11,"Arizona, USA",cough
1227110084183904512,2020-02-11,"Arizona, USA",cough
1227063385189048320,2020-02-11,"Arizona, USA",fever
1227039063129018368,2020-02-11,"Arizona, USA",fever
1227333744895328512,2020-02-11,"Arkansas, USA",fever
1227381677917270016,2020-02-11,"California, USA",cough
1227372076505264128,2020-02-11,"California, USA",cough
1227358976741978112,2020-02-11,"California, USA",cough
1227316239619547136,2020-02-11,"California, USA",cough
1227305490012680192,2020-02-11,"California, USA",cough
1227298688789168128,2020-02-11,"California, USA",cough
1227275926364401664,2020-02-11,"California, USA",cough
1227253907904065536,2020-02-11,"California, USA",cough
1227244625238188032,2020-02-11,"California, USA",cough
1227148569330638848,2020-02-11,"California, USA",cough
1227135745892110336,2020-02-11,"California, USA",cough
1227121484423819264,2020-02-11,"California, USA",cough
1227113376720936960,2020-02-11,"California, USA",cough
1227086291340128512,2020-02-11,"California, USA",cough
1227081998964944896,2020-02-11,"California, USA",cough
1227043673965129728,2020-02-11,"California, USA",cough
1227038298616418304,2020-02-11,"California, USA",cough
1227366245369970688,2020-02-11,"California, USA",fever
1227360921976102912,2020-02-11,"California, USA",fever
1227332957536489472,2020-02-11,"California, USA",fever
1227329180158844928,2020-02-11,"California, USA",fever
1227265659647582208,2020-02-11,"California, USA",fever
1227261788896391168,2020-02-11,"California, USA",fever
1227131713584693248,2020-02-11,"California, USA",fever
1227105668521287680,2020-02-11,"California, USA",fever
1227099948992229376,2020-02-11,"California, USA",fever
1227094644585947136,2020-02-11,"California, USA",fever
1227041688696131584,2020-02-11,"California, USA",fever
1227034026210254848,2020-02-11,"California, USA",fever
1227028237936521216,2020-02-11,"California, USA",fever
1227326087472013312,2020-02-11,"Colorado, USA",cough
1227109845507031040,2020-02-11,"Colorado, USA",cough
1227067671306326016,2020-02-11,"Colorado, USA",cough
1227249649154584576,2020-02-11,"Colorado, USA",fever
1227039727322193920,2020-02-11,"Colorado, USA",fever
1227064812687020032,2020-02-11,"Connecticut, USA",cough
1227241078681690112,2020-02-11,"Connecticut, USA",fever
1227355614227070976,2020-02-11,"Florida, USA",fever
1227042620419059712,2020-02-11,"Florida, USA",fever
1227343235338600448,2020-02-11,"Georgia, USA",cough
1227252298360991488,2020-02-11,"Georgia, USA",cough
1227056157547737088,2020-02-11,"Georgia, USA",cough
1227027561999368192,2020-02-11,"Georgia, USA",fever
1227226224046542848,2020-02-11,"Illinois, USA",cough
1227031976357613568,2020-02-11,"Illinois, USA",cough
1227380549905502208,2020-02-11,"Illinois, USA",fever
1227311874569592832,2020-02-11,"Illinois, USA",fever
1227204419911110912,2020-02-11,"Illinois, USA",fever
1227116833251221504,2020-02-11,"Illinois, USA",fever
1227340544310947840,2020-02-11,"Indiana, USA",cough
1227135482955472896,2020-02-11,"Louisiana, USA",fever
1227129906158604288,2020-02-11,"Louisiana, USA","fever, cough"
1227128503595937792,2020-02-11,"Louisiana, USA",fever
1227300246788694016,2020-02-11,"Maryland, USA",cough
1227092024509202432,2020-02-11,"Maryland, USA",fever
1227205459393830912,2020-02-11,"Massachusetts, USA",cough
1227369769797591040,2020-02-11,"Massachusetts, USA",fever
1227168382434365440,2020-02-11,"Michigan, USA",cough
1227206403644940288,2020-02-11,"Minnesota, USA",cough
1227261646352990208,2020-02-11,"Missouri, USA",cough
1227036824138375168,2020-02-11,"Missouri, USA",fever
1227303587757338624,2020-02-11,"Nevada, USA",cough
1227270273621164032,2020-02-11,"New_York, USA",cough
1227194851487297536,2020-02-11,"New_York, USA",cough
1227065611374800896,2020-02-11,"New_York, USA",cough
1227376879356858368,2020-02-11,"New_York, USA",fever
1227375227514032128,2020-02-11,"New_York, USA",fever
1227122052282376192,2020-02-11,"New_York, USA",fever
1227097858882646016,2020-02-11,"North_Carolina, USA",fever
1227110272210366464,2020-02-11,"Oregon, USA",fever
1227109756319551488,2020-02-11,"Pennsylvania, USA",cough
1227097832315924480,2020-02-11,"Pennsylvania, USA",cough
1227093920779264000,2020-02-11,"Pennsylvania, USA",fever
1227222663606734848,2020-02-11,"South_Carolina, USA",fever
1227352872188248064,2020-02-11,"Texas, USA",cough
1227323784119693312,2020-02-11,"Texas, USA",cough
1227304624648073216,2020-02-11,"Texas, USA",cough
1227301956617723904,2020-02-11,"Texas, USA",cough
1227280898837688320,2020-02-11,"Texas, USA",cough
1227264386529681408,2020-02-11,"Texas, USA",cough
1227252207810174976,2020-02-11,"Texas, USA",cough
1227125357804957696,2020-02-11,"Texas, USA",cough
1227104119942455296,2020-02-11,"Texas, USA",cough
1227066478630969088,2020-02-11,"Texas, USA",cough
1227044732066549760,2020-02-11,"Texas, USA",cough
1227022351830835200,2020-02-11,"Texas, USA",cough
1227362226547326976,2020-02-11,"Texas, USA",fever
1227347612090560512,2020-02-11,"Texas, USA",fever
1227339346946162688,2020-02-11,"Texas, USA",fever
1227297582394814464,2020-02-11,"Texas, USA",fever
1227244522670886912,2020-02-11,"Texas, USA",fever
1227243182590746624,2020-02-11,"Texas, USA",fever
1227243181173022720,2020-02-11,"Texas, USA",fever
1227213254419779584,2020-02-11,"Texas, USA",fever
1227076380824887296,2020-02-11,"Texas, USA",fever
1227074171659788288,2020-02-11,"Texas, USA",fever
1227061917358927872,2020-02-11,"Texas, USA",fever
1227060837120122880,2020-02-11,"Texas, USA",fever
1227381753104330752,2020-02-11,"Utah, USA",fever
1227059980899102720,2020-02-11,"Washington, DC",cough
1227098060171481088,2020-02-11,"Washington, DC",fever
1227281783353270272,2020-02-11,"Washington, USA",fever
1227283442930536448,2020-02-11,"West_Virginia, USA",fever
1227304841589985280,2020-02-11,"Wisconsin, USA","fever, cough"
1227662936585359360,2020-02-12,"Arizona, USA",cough
1227661572920635392,2020-02-12,"Arizona, USA",cough
1227657355552153600,2020-02-12,"Arizona, USA",fever
1227659701229195264,2020-02-12,"California, USA",cough
1227635568978190336,2020-02-12,"California, USA",cough
1227436390914252800,2020-02-12,"California, USA",cough
1227433340950593536,2020-02-12,"California, USA",cough
1227403969565052928,2020-02-12,"California, USA",cough
1227402065879564288,2020-02-12,"California, USA",cough
1227400198315315200,2020-02-12,"California, USA",cough
1227736775809851392,2020-02-12,"California, USA",fever
1227732650061811712,2020-02-12,"California, USA",fever
1227706453114445824,2020-02-12,"California, USA",fever
1227666251595407360,2020-02-12,"California, USA",fever
1227645876933259264,2020-02-12,"California, USA",fever
1227635092920532992,2020-02-12,"California, USA",fever
1227613884229414912,2020-02-12,"California, USA",fever
1227494448587689984,2020-02-12,"California, USA",fever
1227458667223683072,2020-02-12,"California, USA",fever
1227429387089244160,2020-02-12,"California, USA",fever
1227420689109602304,2020-02-12,"California, USA",fever
1227402630089105408,2020-02-12,"California, USA",fever
1227577590535213056,2020-02-12,"Colorado, USA",fever
1227547793855635712,2020-02-12,"Colorado, USA",fever
1227433998508384512,2020-02-12,"Colorado, USA",fever
1227739893503332352,2020-02-12,"Florida, USA",cough
1227703074225086464,2020-02-12,"Florida, USA",cough
1227447872251203584,2020-02-12,"Florida, USA",cough
1227626526788792320,2020-02-12,"Florida, USA",fever
1227623940798984192,2020-02-12,"Florida, USA",fever
1227425011172093952,2020-02-12,"Florida, USA",fever
1227416139426344960,2020-02-12,"Florida, USA",fever
1227593039633317888,2020-02-12,"Georgia, USA",cough
1227396929019141888,2020-02-12,"Georgia, USA",cough
1227383199359172608,2020-02-12,"Georgia, USA",cough
1227695986736324608,2020-02-12,"Georgia, USA",fever
1227668779649445888,2020-02-12,"Georgia, USA",fever
1227649067603419136,2020-02-12,"Georgia, USA",fever
1227623559868100608,2020-02-12,"Georgia, USA",fever
1227671658640691200,2020-02-12,"Illinois, USA",cough
1227568274256388096,2020-02-12,"Illinois, USA",fever
1227473689718992896,2020-02-12,"Illinois, USA",fever
1227455452667088896,2020-02-12,"Illinois, USA",fever
1227605655739150336,2020-02-12,"Indiana, USA",fever
1227394718100836352,2020-02-12,"Indiana, USA",fever
1227639068713984000,2020-02-12,"Kansas, USA",cough
1227662711338696704,2020-02-12,"Kansas, USA",fever
1227420391016161280,2020-02-12,"Kentucky, USA",fever
1227621426632568832,2020-02-12,"Louisiana, USA",cough
1227691685695705088,2020-02-12,"Michigan, USA",cough
1227693763532816384,2020-02-12,"Michigan, USA",fever
1227663102549909504,2020-02-12,"Michigan, USA",fever
1227588888111329280,2020-02-12,"Michigan, USA",fever
1227440548614676480,2020-02-12,"Minnesota, USA",fever
1227473258338975488,2020-02-12,"Nevada, USA",cough
1227453083690655488,2020-02-12,"Nevada, USA",fever
1227638008129695488,2020-02-12,"New_Jersey, USA",cough
1227718713798991872,2020-02-12,"New_York, USA",cough
1227714846248067072,2020-02-12,"New_York, USA",cough
1227695806465105920,2020-02-12,"New_York, USA",cough
1227634071783837696,2020-02-12,"New_York, USA",cough
1227598707933274112,2020-02-12,"New_York, USA",cough
1227441015608528896,2020-02-12,"New_York, USA",cough
1227411486303232000,2020-02-12,"New_York, USA",cough
1227633690362175488,2020-02-12,"New_York, USA",fever
1227606553076871168,2020-02-12,"New_York, USA",fever
1227602927184859136,2020-02-12,"New_York, USA",fever
1227519163578683392,2020-02-12,"New_York, USA",fever
1227512422669389824,2020-02-12,"New_York, USA",fever
1227462697060642816,2020-02-12,"New_York, USA",fever
1227461914294353920,2020-02-12,"New_York, USA",fever
1227418669254352896,2020-02-12,"New_York, USA",fever
1227404500597694464,2020-02-12,"New_York, USA",fever
1227396188732825600,2020-02-12,"New_York, USA",fever
1227724177034997760,2020-02-12,"Oregon, USA",fever
1227548767986970624,2020-02-12,"Oregon, USA",fever
1227680366888091648,2020-02-12,"Pennsylvania, USA",cough
1227678084117286912,2020-02-12,"Pennsylvania, USA",cough
1227717628418052096,2020-02-12,"Pennsylvania, USA",fever
1227585373632466944,2020-02-12,"Pennsylvania, USA",fever
1227494626283544576,2020-02-12,"Tennessee, USA",cough
1227396085108355072,2020-02-12,"Tennessee, USA",cough
1227432265824821248,2020-02-12,"Tennessee, USA",fever
1227719896190070784,2020-02-12,"Texas, USA",cough
1227693063331602432,2020-02-12,"Texas, USA",cough
1227617602463293440,2020-02-12,"Texas, USA",cough
1227602572443365376,2020-02-12,"Texas, USA",cough
1227481131769040896,2020-02-12,"Texas, USA",cough
1227414416867680512,2020-02-12,"Texas, USA",cough
1227714067625848832,2020-02-12,"Texas, USA",fever
1227713137157255168,2020-02-12,"Texas, USA",fever
1227643690425995264,2020-02-12,"Texas, USA",fever
1227631445189038080,2020-02-12,"Texas, USA",fever
1227550146399023104,2020-02-12,"Texas, USA",fever
1227462841273376768,2020-02-12,"Texas, USA",fever
1227421829091995648,2020-02-12,"Texas, USA",fever
1227408028955226112,2020-02-12,"Texas, USA",fever
1227383409368059904,2020-02-12,"Texas, USA",fever
1227579779349647360,2020-02-12,"Virginia, USA",cough
1227403757379620864,2020-02-12,"Virginia, USA",fever
1227617248430501888,2020-02-12,"Washington, DC",cough
1227605882764132352,2020-02-12,"Washington, DC",fever
1227646388231520512,2020-02-12,"Washington, USA",fever
1227473355156213760,2020-02-12,"Washington, USA",fever
1227999163532529664,2020-02-13,"Arizona, USA",fever
1228058410756628480,2020-02-13,"California, USA",cough
1228043870442639360,2020-02-13,"California, USA",cough
1228027413264617472,2020-02-13,"California, USA",cough
1228026073419436032,2020-02-13,"California, USA",cough
1228014375753007104,2020-02-13,"California, USA",cough
1228012017786613760,2020-02-13,"California, USA",cough
1228010918195236864,2020-02-13,"California, USA",cough
1228005595468320768,2020-02-13,"California, USA",cough
1227989538976362496,2020-02-13,"California, USA",cough
1227916157333561088,2020-02-13,"California, USA",cough
1227885493443911680,2020-02-13,"California, USA",cough
1227835658955182080,2020-02-13,"California, USA",cough
1227810848434880512,2020-02-13,"California, USA",cough
1228087773761900288,2020-02-13,"California, USA",fever
1228077492918841088,2020-02-13,"California, USA",fever
1228055276323926016,2020-02-13,"California, USA",fever
1228028595693481984,2020-02-13,"California, USA",fever
1228018261486256128,2020-02-13,"California, USA",fever
1228008483989184512,2020-02-13,"California, USA",fever
1227971017420599296,2020-02-13,"California, USA",fever
1227970060985061376,2020-02-13,"California, USA",fever
1227847264225255424,2020-02-13,"California, USA",fever
1227838700349870080,2020-02-13,"California, USA",fever
1227835656618987520,2020-02-13,"California, USA",fever
1227825601937104896,2020-02-13,"California, USA",fever
1227816353333157888,2020-02-13,"California, USA",fever
1227807971406532608,2020-02-13,"California, USA",fever
1227800210476154880,2020-02-13,"California, USA",fever
1227789393848500224,2020-02-13,"California, USA",fever
1227787690789068800,2020-02-13,"California, USA",fever
1227777020068655104,2020-02-13,"California, USA",fever
1227765734740094976,2020-02-13,"California, USA",fever
1227762839114391552,2020-02-13,"Connecticut, USA",cough
1228037711128354816,2020-02-13,"Florida, USA",cough
1228017853028130816,2020-02-13,"Florida, USA",cough
1227854814203305984,2020-02-13,"Florida, USA",cough
1227786903958802432,2020-02-13,"Florida, USA",cough
1228044095660154880,2020-02-13,"Florida, USA",fever
1228028572016807936,2020-02-13,"Florida, USA",fever
1228017806970642432,2020-02-13,"Georgia, USA",cough
1227995203652521984,2020-02-13,"Georgia, USA",cough
1227821454554730496,2020-02-13,"Georgia, USA",cough
1228095197973819392,2020-02-13,"Georgia, USA",fever
1228078733828993024,2020-02-13,"Georgia, USA",fever
1227762055383527424,2020-02-13,"Georgia, USA",fever
1227959736198365184,2020-02-13,"Illinois, USA",cough
1227916590915739648,2020-02-13,"Illinois, USA",cough
1227821745148747776,2020-02-13,"Illinois, USA",cough
1227807534876102912,2020-02-13,"Illinois, USA",cough
1228062182979624960,2020-02-13,"Illinois, USA",fever
1227759534959099904,2020-02-13,"Illinois, USA",fever
1228099485689110528,2020-02-13,"Kentucky, USA",cough
1227989162244149248,2020-02-13,"Maryland, USA",fever
1227944850403840000,2020-02-13,"Massachusetts, USA",cough
1227782245735374848,2020-02-13,"Massachusetts, USA",cough
1228026058110328832,2020-02-13,"Massachusetts, USA",fever
1227997011506495488,2020-02-13,"Massachusetts, USA",fever
1227762834639114240,2020-02-13,"Massachusetts, USA",fever
1227999098139283712,2020-02-13,"Michigan, USA",cough
1227816595914919936,2020-02-13,"Michigan, USA",fever
1228044863360438272,2020-02-13,"Minnesota, USA",fever
1228098797231910912,2020-02-13,"Missouri, USA",cough
1228069471656566784,2020-02-13,"New_Jersey, USA",fever
1227763628583129088,2020-02-13,"New_Jersey, USA",fever
1227794204908146688,2020-02-13,"New_Mexico, USA",cough
1228067949350703104,2020-02-13,"New_York, USA",cough
1228060912730464512,2020-02-13,"New_York, USA",cough
1228057978621878272,2020-02-13,"New_York, USA",cough
1228008027195944960,2020-02-13,"New_York, USA",cough
1227992611996262400,2020-02-13,"New_York, USA",cough
1227955444339150848,2020-02-13,"New_York, USA",cough
1228037185317883904,2020-02-13,"New_York, USA",fever
1227782071592136704,2020-02-13,"New_York, USA",fever
1227746553198252032,2020-02-13,"North_Carolina, USA",cough
1227996286885994496,2020-02-13,"North_Carolina, USA",fever
1227961499794190336,2020-02-13,"North_Carolina, USA",fever
1227855474474786816,2020-02-13,"North_Carolina, USA",fever
1227782978253787136,2020-02-13,"North_Carolina, USA",fever
1228101993543151616,2020-02-13,"Ohio, USA",cough
1228077571214016512,2020-02-13,"Ohio, USA",fever
1227765687202042112,2020-02-13,"Oklahoma, USA",cough
1228023236987883520,2020-02-13,"Oklahoma, USA",fever
1227922470646059008,2020-02-13,"Oregon, USA",cough
1227780199946821632,2020-02-13,"Pennsylvania, USA",cough
1228088565558579200,2020-02-13,"South_Carolina, USA",fever
1227914319133892608,2020-02-13,"South_Carolina, USA",fever
1228035242667192320,2020-02-13,"Tennessee, USA",fever
1228052295432253440,2020-02-13,"Texas, USA",cough
1227994489257590784,2020-02-13,"Texas, USA",cough
1227842705901965312,2020-02-13,"Texas, USA",cough
1227822808631324672,2020-02-13,"Texas, USA",cough
1227818466708741888,2020-02-13,"Texas, USA",cough
1227745446958899200,2020-02-13,"Texas, USA",cough
1228089856007507968,2020-02-13,"Texas, USA",fever
1228033760924504064,2020-02-13,"Texas, USA",fever
1227995145112629248,2020-02-13,"Texas, USA",fever
1227969147683901440,2020-02-13,"Texas, USA",fever
1227952116456550400,2020-02-13,"Texas, USA",fever
1227949330012819712,2020-02-13,"Texas, USA",fever
1227947949419831296,2020-02-13,"Texas, USA",fever
1227820713886855168,2020-02-13,"Texas, USA",fever
1227759625744855040,2020-02-13,"Texas, USA",fever
1227825537659195392,2020-02-13,"Utah, USA",cough
1227804018983882752,2020-02-13,"Utah, USA",fever
1227987788756332288,2020-02-13,"Washington, DC",fever
1227751990123520000,2020-02-13,"Washington, DC",fever
1228016592447057920,2020-02-13,"Washington, USA",fever
1228000277149544448,2020-02-13,"Washington, USA",fever
1227817621292244992,2020-02-13,"Wisconsin, USA",cough
1228388035659591680,2020-02-14,"Arizona, USA",cough
1228327012235792384,2020-02-14,"Arizona, USA",cough
1228153680269963264,2020-02-14,"Arizona, USA",fever
1228135405528027136,2020-02-14,"Arizona, USA",fever
1228110835635097600,2020-02-14,"Arizona, USA",fever
1228405072436002816,2020-02-14,"California, USA",cough
1228325678723919872,2020-02-14,"California, USA",cough
1228226243528515584,2020-02-14,"California, USA",cough
1228220516755857408,2020-02-14,"California, USA",cough
1228218629885288448,2020-02-14,"California, USA",cough
1228191138256867328,2020-02-14,"California, USA",cough
1228147924644663296,2020-02-14,"California, USA",cough
1228142932210765824,2020-02-14,"California, USA",cough
1228129881831153664,2020-02-14,"California, USA",cough
1228463793081991168,2020-02-14,"California, USA",fever
1228403088865673216,2020-02-14,"California, USA",fever
1228356221259796480,2020-02-14,"California, USA",fever
1228349524105711616,2020-02-14,"California, USA",fever
1228240080562556928,2020-02-14,"California, USA",fever
1228198980137275392,2020-02-14,"California, USA",fever
1228145993943642112,2020-02-14,"California, USA",fever
1228113625744736512,2020-02-14,"California, USA",fever
1228334871770058752,2020-02-14,"Colorado, USA",cough
1228447239514791936,2020-02-14,"Colorado, USA",fever
1228422470581051392,2020-02-14,"Florida, USA",cough
1228152204806295552,2020-02-14,"Florida, USA","fever, cough"
1228424644392255488,2020-02-14,"Florida, USA",fever
1228427871494004736,2020-02-14,"Georgia, USA",cough
1228177384496484352,2020-02-14,"Georgia, USA",cough
1228151000344731648,2020-02-14,"Georgia, USA",fever
1228427366600445952,2020-02-14,"Illinois, USA",cough
1228117459229724672,2020-02-14,"Illinois, USA",cough
1228262613957718016,2020-02-14,"Illinois, USA",fever
1228191814873579520,2020-02-14,"Illinois, USA",fever
1228138676007424000,2020-02-14,"Illinois, USA",fever
1228322239281537024,2020-02-14,"Indiana, USA",cough
1228300005414490112,2020-02-14,"Indiana, USA",cough
1228375242785140736,2020-02-14,"Louisiana, USA",cough
1228156961822101504,2020-02-14,"Louisiana, USA",cough
1228135777009307648,2020-02-14,"Louisiana, USA",cough
1228357702260330496,2020-02-14,"Louisiana, USA",fever
1228417290183593984,2020-02-14,"Maryland, USA",fever
1228226738779344896,2020-02-14,"Massachusetts, USA",fever
1228325159695577088,2020-02-14,"Michigan, USA",cough
1228340130357874688,2020-02-14,"Missouri, USA",cough
1228344833393061888,2020-02-14,"Nevada, USA",cough
1228125088089690112,2020-02-14,"Nevada, USA",cough
1228455259464273920,2020-02-14,"Nevada, USA",fever
1228337091572117504,2020-02-14,"New_York, USA",cough
1228333486433541888,2020-02-14,"New_York, USA",cough
1228231026708627712,2020-02-14,"New_York, USA",cough
1228201341425635328,2020-02-14,"New_York, USA",cough
1228176141195677696,2020-02-14,"New_York, USA",cough
1228114895360667648,2020-02-14,"New_York, USA",cough
1228463630913622016,2020-02-14,"New_York, USA",fever
1228284294499618816,2020-02-14,"New_York, USA",fever
1228260693910196224,2020-02-14,"New_York, USA",fever
1228123847658033152,2020-02-14,"New_York, USA",fever
1228113002387431424,2020-02-14,"New_York, USA",fever
1228465104561352704,2020-02-14,"North_Carolina, USA",cough
1228364246704107520,2020-02-14,"North_Carolina, USA",cough
1228346835938500608,2020-02-14,"North_Carolina, USA",cough
1228313268910993408,2020-02-14,"Ohio, USA",fever
1228230499769806848,2020-02-14,"Ohio, USA",fever
1228413954390740992,2020-02-14,"Oklahoma, USA",cough
1228218126573039616,2020-02-14,"Pennsylvania, USA",cough
1228354564153315328,2020-02-14,"Tennessee, USA",fever
1228465558435323904,2020-02-14,"Texas, USA",cough
1228361558893498368,2020-02-14,"Texas, USA",cough
1228355526054027264,2020-02-14,"Texas, USA",cough
1228230540890755072,2020-02-14,"Texas, USA",cough
1228143442762485760,2020-02-14,"Texas, USA",cough
1228142414189268992,2020-02-14,"Texas, USA",cough
1228124017636315136,2020-02-14,"Texas, USA",cough
1228464965830443008,2020-02-14,"Texas, USA",fever
1228218485693546496,2020-02-14,"Texas, USA",fever
1228193204295483392,2020-02-14,"Texas, USA",fever
1228309734761082880,2020-02-14,"Virginia, USA",fever
1228173743777701888,2020-02-14,"Washington, DC",cough
1228444414101594112,2020-02-14,"Washington, DC",fever
1228149796373839872,2020-02-14,"Washington, USA",fever
1228145706763837440,2020-02-14,"Washington, USA",fever
1228413608993939712,2020-02-14,"Wisconsin, USA",cough
1228402140718288896,2020-02-14,"Wisconsin, USA",fever
1228337609484783616,2020-02-14,"Wisconsin, USA",fever
1228809160164179968,2020-02-15,"Arizona, USA",cough
1228568748262481920,2020-02-15,"Arizona, USA",fever
1228500240686145536,2020-02-15,"Arizona, USA",fever
1228775980166049792,2020-02-15,"California, USA",cough
1228529658188009472,2020-02-15,"California, USA",cough
1228808211068837888,2020-02-15,"California, USA",fever
1228800739775893504,2020-02-15,"California, USA",fever
1228777594255896576,2020-02-15,"California, USA",fever
1228769389580779520,2020-02-15,"California, USA",fever
1228762439090524160,2020-02-15,"California, USA",fever
1228557315856486400,2020-02-15,"California, USA",fever
1228554724514750464,2020-02-15,"California, USA",fever
1228554132950138880,2020-02-15,"California, USA",fever
1228495436731867136,2020-02-15,"California, USA",fever
1228828024969166848,2020-02-15,"Colorado, USA",fever
1228774780406575104,2020-02-15,"Colorado, USA",fever
1228730910784311296,2020-02-15,"Florida, USA",cough
1228551472905932800,2020-02-15,"Florida, USA",cough
1228537339003232512,2020-02-15,"Florida, USA",cough
1228719907447111680,2020-02-15,"Florida, USA",fever
1228696348943421440,2020-02-15,"Florida, USA",fever
1228695247414276096,2020-02-15,"Florida, USA",fever
1228638466176626688,2020-02-15,"Florida, USA",fever
1228469655620157440,2020-02-15,"Florida, USA",fever
1228650360442687488,2020-02-15,"Georgia, USA",fever
1228748464487632896,2020-02-15,"Illinois, USA",cough
1228825864521076736,2020-02-15,"Illinois, USA",fever
1228806767607414784,2020-02-15,"Illinois, USA",fever
1228768556168466432,2020-02-15,"Illinois, USA",fever
1228523893901664512,2020-02-15,"Louisiana, USA",cough
1228760817606316032,2020-02-15,"Louisiana, USA",fever
1228666043998121984,2020-02-15,"Maryland, USA",fever
1228687727073382400,2020-02-15,"Massachusetts, USA",fever
1228490093603807232,2020-02-15,"Massachusetts, USA",fever
1228828643478118400,2020-02-15,"Michigan, USA",fever
1228731118444335104,2020-02-15,"Missouri, USA",fever
1228488180082577408,2020-02-15,"Missouri, USA",fever
1228771923615608832,2020-02-15,"Nevada, USA",cough
1228487159675572224,2020-02-15,"Nevada, USA",cough
1228486252497793024,2020-02-15,"Nevada, USA",cough
1228771201763295232,2020-02-15,"Nevada, USA",fever
1228563568548884480,2020-02-15,"New_Mexico, USA",fever
1228814552701243392,2020-02-15,"New_York, USA",cough
1228760596776210432,2020-02-15,"New_York, USA",cough
1228704982033149952,2020-02-15,"New_York, USA",cough
1228559323464425472,2020-02-15,"New_York, USA",cough
1228826154913673216,2020-02-15,"New_York, USA",fever
1228555454822916096,2020-02-15,"New_York, USA",fever
1228522769438081024,2020-02-15,"New_York, USA",fever
1228749617522708480,2020-02-15,"North_Carolina, USA",cough
1228706077912555520,2020-02-15,"North_Carolina, USA",cough
1228554343827329024,2020-02-15,"North_Carolina, USA",fever
1228712184999530496,2020-02-15,"Ohio, USA",cough
1228739922821107712,2020-02-15,"Ohio, USA",fever
1228727216411901952,2020-02-15,"Ohio, USA",fever
1228806025144389632,2020-02-15,"Oklahoma, USA",fever
1228803624391913472,2020-02-15,"Pennsylvania, USA",cough
1228681071849541632,2020-02-15,"Pennsylvania, USA",cough
1228660513556570112,2020-02-15,"South_Carolina, USA",cough
1228697166631329792,2020-02-15,"Tennessee, USA",cough
1228541853890482176,2020-02-15,"Tennessee, USA",cough
1228798572700819712,2020-02-15,"Texas, USA",cough
1228724566001881088,2020-02-15,"Texas, USA",cough
1228481954300993536,2020-02-15,"Texas, USA",cough
1228789258275741696,2020-02-15,"Texas, USA",fever
1228776956256235520,2020-02-15,"Texas, USA",fever
1228740361729839104,2020-02-15,"Texas, USA",fever
1228721459108995072,2020-02-15,"Texas, USA",fever
1228532250880421888,2020-02-15,"Texas, USA",fever
1228530435568873472,2020-02-15,"Texas, USA",fever
1228525761675448320,2020-02-15,"Texas, USA",fever
1228496360565039104,2020-02-15,"Texas, USA",fever
1228494194487914496,2020-02-15,"Utah, USA",fever
1228774085003370496,2020-02-15,"Washington, USA",cough
1228542887693930496,2020-02-15,"Washington, USA",fever
1228496430228103168,2020-02-15,"Washington, USA",fever
1228737789690286080,2020-02-15,"West_Virginia, USA",fever
1228787535364730880,2020-02-15,"Wisconsin, USA",fever
1228767598189449216,2020-02-15,"Wisconsin, USA",fever
1229050972934029312,2020-02-16,"Arizona, USA",cough
1229094030299909888,2020-02-16,"Arizona, USA",fever
1229072636996542464,2020-02-16,"Arizona, USA",fever
1228916711455256576,2020-02-16,"Arizona, USA",fever
1228915733842677760,2020-02-16,"Arizona, USA",fever
1228894596484042752,2020-02-16,"Arizona, USA",fever
1228852168901287936,2020-02-16,"Arizona, USA",fever
1229142225600180224,2020-02-16,"California, USA",cough
1229134436878282752,2020-02-16,"California, USA",cough
1228983501027868672,2020-02-16,"California, USA",cough
1228857399878049792,2020-02-16,"California, USA",cough
1229175487546576896,2020-02-16,"California, USA",fever
1229172804307697664,2020-02-16,"California, USA",fever
1229159572356489216,2020-02-16,"California, USA",fever
1229158820183601152,2020-02-16,"California, USA",fever
1229144978661601280,2020-02-16,"California, USA",fever
1229127761563750400,2020-02-16,"California, USA",fever
1228996611528724480,2020-02-16,"California, USA",fever
1228987065133436928,2020-02-16,"California, USA",fever
1228907603050168320,2020-02-16,"California, USA",fever
1228881976507060224,2020-02-16,"California, USA",fever
1228840113720791040,2020-02-16,"California, USA",fever
1228832431387492352,2020-02-16,"California, USA",fever
1229130046398488576,2020-02-16,"Colorado, USA",fever
1228882846984499200,2020-02-16,"Colorado, USA",fever
1229117726515507200,2020-02-16,"Florida, USA",cough
1229068527342178304,2020-02-16,"Florida, USA",fever
1229101749094567936,2020-02-16,"Georgia, USA",cough
1229056933434400768,2020-02-16,"Georgia, USA",cough
1228843754666287104,2020-02-16,"Georgia, USA",cough
1228872448503881728,2020-02-16,"Georgia, USA",fever
1228920994489868288,2020-02-16,"Illinois, USA",cough
1228923067797266432,2020-02-16,"Kentucky, USA",cough
1228894516662427648,2020-02-16,"Louisiana, USA",cough
1228871861964091392,2020-02-16,"Louisiana, USA",cough
1229186352639610880,2020-02-16,"Louisiana, USA",fever
1229132000856072192,2020-02-16,"Louisiana, USA",fever
1229189556211273728,2020-02-16,"Michigan, USA",fever
1229109248065515520,2020-02-16,"Michigan, USA",fever
1229088812338499584,2020-02-16,"Minnesota, USA",fever
